X1,X2,X3,X4,X5,Y
1.2561890608482367,0.7231377799905571,5.0502062085542345,0.4770385703523543,0.7445218375459239,28.645387888334135
-5.004481980726725,-0.7519065335201508,-1.7194635428452167,-1.0325273197526366,4.470446661383399,-38.245598829611126
3.0262599807874877,-0.8762659397283113,-1.4050235110672176,1.0848574788076382,0.412291974436364,-17.922597597914482
-1.8828715890246126,-1.256599834786382,-4.297223689885309,-0.45684628796974575,0.5515208792834486,-36.762685176333896
-3.5900008255079863,-0.9448068471591238,-3.168298264798217,-0.8645997833562292,1.2542081265513483,-31.517157192643506
-0.9111198195766921,1.2188678488365339,5.506718840618261,-0.27462796262529293,1.0342915228935834,34.55876092776477
-0.08054358799276429,1.6665572158321045,2.5533964589970783,-0.5023944747545552,0.9593266618390511,24.66404306833215
-4.539036969053889,-0.08624839734679063,-2.6201938398851503,-1.5162297372132079,3.5417398454781654,-31.677454921781415
-0.9400821645428439,-0.10442105501112997,-4.379219672178798,-0.9067027762343929,3.772391615976976,-41.748101115252844
0.9583881081414283,0.8652321645335093,-3.10834332964944,-0.7933697618122706,1.6646007757817016,-15.454636639805592
1.3683609753113148,-1.0605095278610661,-0.03917437897212761,0.9184881036538587,2.7400263487649363,-24.47733227035322
0.6596882032920571,0.3393596094560728,2.638476682334389,0.4632181612151766,3.0029921465004907,1.5665319965379196
-4.711059885552145,-1.7996549075155728,4.6892716777190415,0.5170892740519135,3.3220302078687225,-11.053380397593498
-4.7259577219084035,0.11708185840946594,-5.728037636730766,-1.9760991209944136,2.9437309450327946,-42.14461372749007
-0.7784291939737957,-0.5345512970152541,1.0675505078018637,0.3469780908155569,0.8190669380948817,-4.041444963629748
-6.330141172112349,-1.2036843847704868,-7.452216435414556,-1.9959238524892673,3.0318336751522,-64.36262455444768
1.8149288317503005,-0.37295680833800704,0.24181385559267332,0.712942474569982,0.06809090394744755,-4.557853409138482
2.0279039195560995,-0.6418215885388479,-1.9115418321612347,0.5551071384262305,4.444488150542284,-37.911336904886035
-0.3748027594955774,-1.3395160097986478,-5.974131026013278,-0.4538177043700536,3.0215640763433327,-58.408747884428436
-0.20837450636134447,0.928025671868492,4.388954090160874,0.08904971615095045,4.181695253986048,10.322753923250149
